row_id,itemid,sid_0,sid_1,sid_2,sid_3,sid_4,sid_offset_0,sid_offset_1,sid_offset_2,sid_offset_3,sid_offset_4,sid,sid_offset
7521,66144476,442,327,437,220,17,442,839,1461,1756,1809,442-327-437-220-17,442-839-1461-1756-1809
7522,66144682,339,354,415,103,5,339,866,1439,1639,1797,339-354-415-103-5,339-866-1439-1639-1797
7523,66151984,461,447,384,90,231,461,959,1408,1626,2023,461-447-384-90-231,461-959-1408-1626-2023
7524,66152319,352,290,113,141,251,352,802,1137,1677,2043,352-290-113-141-251,352-802-1137-1677-2043
7525,66152875,43,331,376,229,36,43,843,1400,1765,1828,43-331-376-229-36,43-843-1400-1765-1828
7526,66155448,215,245,399,250,27,215,757,1423,1786,1819,215-245-399-250-27,215-757-1423-1786-1819
7527,66164341,502,96,269,29,77,502,608,1293,1565,1869,502-96-269-29-77,502-608-1293-1565-1869
7528,66164553,473,367,275,252,119,473,879,1299,1788,1911,473-367-275-252-119,473-879-1299-1788-1911
7529,66165583,23,210,218,14,206,23,722,1242,1550,1998,23-210-218-14-206,23-722-1242-1550-1998
7530,66169165,471,42,2,11,148,471,554,1026,1547,1940,471-42-2-11-148,471-554-1026-1547-1940
7531,66180892,447,31,462,128,139,447,543,1486,1664,1931,447-31-462-128-139,447-543-1486-1664-1931
7532,66196858,450,145,317,141,219,450,657,1341,1677,2011,450-145-317-141-219,450-657-1341-1677-2011
7533,66222353,153,165,502,157,77,153,677,1526,1693,1869,153-165-502-157-77,153-677-1526-1693-1869
7534,66223889,170,7,140,249,34,170,519,1164,1785,1826,170-7-140-249-34,170-519-1164-1785-1826
7535,66231732,309,174,149,30,145,309,686,1173,1566,1937,309-174-149-30-145,309-686-1173-1566-1937
7536,66233534,393,372,306,87,199,393,884,1330,1623,1991,393-372-306-87-199,393-884-1330-1623-1991
7537,66242914,177,394,115,200,243,177,906,1139,1736,2035,177-394-115-200-243,177-906-1139-1736-2035
7538,66297102,247,209,279,73,102,247,721,1303,1609,1894,247-209-279-73-102,247-721-1303-1609-1894
7539,66317597,269,111,304,66,237,269,623,1328,1602,2029,269-111-304-66-237,269-623-1328-1602-2029
7540,66348678,59,22,354,83,79,59,534,1378,1619,1871,59-22-354-83-79,59-534-1378-1619-1871
7541,66360468,444,135,78,32,191,444,647,1102,1568,1983,444-135-78-32-191,444-647-1102-1568-1983
7542,66360643,334,25,439,153,93,334,537,1463,1689,1885,334-25-439-153-93,334-537-1463-1689-1885
7543,66360851,334,294,400,26,28,334,806,1424,1562,1820,334-294-400-26-28,334-806-1424-1562-1820
7544,66368522,58,423,317,50,156,58,935,1341,1586,1948,58-423-317-50-156,58-935-1341-1586-1948
7545,66379891,3,448,497,175,206,3,960,1521,1711,1998,3-448-497-175-206,3-960-1521-1711-1998
7546,66382577,197,329,236,152,19,197,841,1260,1688,1811,197-329-236-152-19,197-841-1260-1688-1811
7547,66382912,42,482,96,249,109,42,994,1120,1785,1901,42-482-96-249-109,42-994-1120-1785-1901
7548,66394292,448,53,19,221,21,448,565,1043,1757,1813,448-53-19-221-21,448-565-1043-1757-1813
7549,66399959,257,5,273,121,111,257,517,1297,1657,1903,257-5-273-121-111,257-517-1297-1657-1903
7550,66426311,405,198,184,4,168,405,710,1208,1540,1960,405-198-184-4-168,405-710-1208-1540-1960
7551,66427140,176,94,317,155,249,176,606,1341,1691,2041,176-94-317-155-249,176-606-1341-1691-2041
7552,66428201,480,461,366,155,54,480,973,1390,1691,1846,480-461-366-155-54,480-973-1390-1691-1846
7553,66435355,58,248,471,168,182,58,760,1495,1704,1974,58-248-471-168-182,58-760-1495-1704-1974
7554,66441191,225,224,259,0,247,225,736,1283,1536,2039,225-224-259-0-247,225-736-1283-1536-2039
7555,66450122,448,28,210,123,235,448,540,1234,1659,2027,448-28-210-123-235,448-540-1234-1659-2027
7556,66454245,80,332,252,178,0,80,844,1276,1714,1792,80-332-252-178-0,80-844-1276-1714-1792
7557,66456446,51,285,45,216,25,51,797,1069,1752,1817,51-285-45-216-25,51-797-1069-1752-1817
7558,66465942,159,99,224,235,250,159,611,1248,1771,2042,159-99-224-235-250,159-611-1248-1771-2042
7559,66474604,117,307,390,198,182,117,819,1414,1734,1974,117-307-390-198-182,117-819-1414-1734-1974
7560,66476105,157,291,343,147,128,157,803,1367,1683,1920,157-291-343-147-128,157-803-1367-1683-1920
7561,66481603,66,304,423,43,139,66,816,1447,1579,1931,66-304-423-43-139,66-816-1447-1579-1931
7562,66487392,426,190,318,146,111,426,702,1342,1682,1903,426-190-318-146-111,426-702-1342-1682-1903
7563,66493365,354,448,229,242,248,354,960,1253,1778,2040,354-448-229-242-248,354-960-1253-1778-2040
7564,66493825,298,335,340,75,181,298,847,1364,1611,1973,298-335-340-75-181,298-847-1364-1611-1973
7565,66507301,419,228,196,214,106,419,740,1220,1750,1898,419-228-196-214-106,419-740-1220-1750-1898
7566,66534276,151,261,267,115,92,151,773,1291,1651,1884,151-261-267-115-92,151-773-1291-1651-1884
7567,66543973,446,177,239,91,248,446,689,1263,1627,2040,446-177-239-91-248,446-689-1263-1627-2040
7568,66556115,446,133,482,36,164,446,645,1506,1572,1956,446-133-482-36-164,446-645-1506-1572-1956
7569,66567699,362,270,508,215,134,362,782,1532,1751,1926,362-270-508-215-134,362-782-1532-1751-1926
7570,66618015,107,465,121,215,153,107,977,1145,1751,1945,107-465-121-215-153,107-977-1145-1751-1945
7571,66638510,334,287,180,53,177,334,799,1204,1589,1969,334-287-180-53-177,334-799-1204-1589-1969
7572,66643031,413,438,387,17,49,413,950,1411,1553,1841,413-438-387-17-49,413-950-1411-1553-1841
7573,66643233,166,199,373,193,221,166,711,1397,1729,2013,166-199-373-193-221,166-711-1397-1729-2013
7574,66644087,166,3,247,142,29,166,515,1271,1678,1821,166-3-247-142-29,166-515-1271-1678-1821
7575,66645684,219,169,85,241,31,219,681,1109,1777,1823,219-169-85-241-31,219-681-1109-1777-1823
7576,66660967,35,18,252,218,249,35,530,1276,1754,2041,35-18-252-218-249,35-530-1276-1754-2041
7577,66663197,18,104,66,182,18,18,616,1090,1718,1810,18-104-66-182-18,18-616-1090-1718-1810
7578,66663733,20,411,23,145,118,20,923,1047,1681,1910,20-411-23-145-118,20-923-1047-1681-1910
7579,66664587,439,290,66,71,56,439,802,1090,1607,1848,439-290-66-71-56,439-802-1090-1607-1848
7580,66683955,306,59,3,163,243,306,571,1027,1699,2035,306-59-3-163-243,306-571-1027-1699-2035
7581,66695021,306,59,3,163,243,306,571,1027,1699,2035,306-59-3-163-243,306-571-1027-1699-2035
7582,66706154,177,260,304,217,20,177,772,1328,1753,1812,177-260-304-217-20,177-772-1328-1753-1812
7583,66711227,384,351,510,51,186,384,863,1534,1587,1978,384-351-510-51-186,384-863-1534-1587-1978
7584,66711887,384,203,14,123,72,384,715,1038,1659,1864,384-203-14-123-72,384-715-1038-1659-1864
7585,66712269,384,382,225,26,63,384,894,1249,1562,1855,384-382-225-26-63,384-894-1249-1562-1855
7586,66723221,166,130,421,141,93,166,642,1445,1677,1885,166-130-421-141-93,166-642-1445-1677-1885
7587,66723451,374,337,418,150,5,374,849,1442,1686,1797,374-337-418-150-5,374-849-1442-1686-1797
7588,66726585,5,25,226,143,49,5,537,1250,1679,1841,5-25-226-143-49,5-537-1250-1679-1841
7589,66729174,166,324,69,202,4,166,836,1093,1738,1796,166-324-69-202-4,166-836-1093-1738-1796
7590,66731703,10,306,91,11,150,10,818,1115,1547,1942,10-306-91-11-150,10-818-1115-1547-1942
7591,66741119,271,61,212,45,26,271,573,1236,1581,1818,271-61-212-45-26,271-573-1236-1581-1818
7592,66754298,270,492,268,110,54,270,1004,1292,1646,1846,270-492-268-110-54,270-1004-1292-1646-1846
7593,66754329,478,46,174,254,109,478,558,1198,1790,1901,478-46-174-254-109,478-558-1198-1790-1901
7594,66757791,421,418,110,119,151,421,930,1134,1655,1943,421-418-110-119-151,421-930-1134-1655-1943
7595,66780901,374,306,206,229,135,374,818,1230,1765,1927,374-306-206-229-135,374-818-1230-1765-1927
7596,66799094,345,158,503,15,215,345,670,1527,1551,2007,345-158-503-15-215,345-670-1527-1551-2007
7597,66800897,372,348,160,48,20,372,860,1184,1584,1812,372-348-160-48-20,372-860-1184-1584-1812
7598,66816811,311,136,386,205,255,311,648,1410,1741,2047,311-136-386-205-255,311-648-1410-1741-2047
7599,66845728,36,401,371,77,3,36,913,1395,1613,1795,36-401-371-77-3,36-913-1395-1613-1795
7600,66850204,127,293,456,54,62,127,805,1480,1590,1854,127-293-456-54-62,127-805-1480-1590-1854
7601,66850461,61,189,168,230,12,61,701,1192,1766,1804,61-189-168-230-12,61-701-1192-1766-1804
7602,66856521,340,344,8,12,79,340,856,1032,1548,1871,340-344-8-12-79,340-856-1032-1548-1871
7603,66861072,305,307,93,252,12,305,819,1117,1788,1804,305-307-93-252-12,305-819-1117-1788-1804
7604,66862710,338,225,91,245,209,338,737,1115,1781,2001,338-225-91-245-209,338-737-1115-1781-2001
7605,66872895,102,167,327,206,67,102,679,1351,1742,1859,102-167-327-206-67,102-679-1351-1742-1859
7606,66879727,127,293,245,26,151,127,805,1269,1562,1943,127-293-245-26-151,127-805-1269-1562-1943
7607,66880539,412,120,0,37,61,412,632,1024,1573,1853,412-120-0-37-61,412-632-1024-1573-1853
7608,66906590,293,333,42,100,146,293,845,1066,1636,1938,293-333-42-100-146,293-845-1066-1636-1938
7609,66908820,311,344,321,196,176,311,856,1345,1732,1968,311-344-321-196-176,311-856-1345-1732-1968
7610,66926097,235,89,340,127,154,235,601,1364,1663,1946,235-89-340-127-154,235-601-1364-1663-1946
7611,66929630,183,78,28,77,133,183,590,1052,1613,1925,183-78-28-77-133,183-590-1052-1613-1925
7612,66945822,27,399,336,183,172,27,911,1360,1719,1964,27-399-336-183-172,27-911-1360-1719-1964
7613,66946414,460,192,487,245,206,460,704,1511,1781,1998,460-192-487-245-206,460-704-1511-1781-1998
7614,66946595,460,132,105,82,119,460,644,1129,1618,1911,460-132-105-82-119,460-644-1129-1618-1911
7615,66950781,455,411,481,228,228,455,923,1505,1764,2020,455-411-481-228-228,455-923-1505-1764-2020
7616,66953506,463,55,267,52,241,463,567,1291,1588,2033,463-55-267-52-241,463-567-1291-1588-2033
7617,66954177,246,209,280,189,76,246,721,1304,1725,1868,246-209-280-189-76,246-721-1304-1725-1868
7618,66960292,482,232,158,10,208,482,744,1182,1546,2000,482-232-158-10-208,482-744-1182-1546-2000
7619,66963847,484,45,67,74,220,484,557,1091,1610,2012,484-45-67-74-220,484-557-1091-1610-2012
7620,66967430,330,468,164,61,130,330,980,1188,1597,1922,330-468-164-61-130,330-980-1188-1597-1922
7621,66974417,148,70,439,132,130,148,582,1463,1668,1922,148-70-439-132-130,148-582-1463-1668-1922
7622,66977032,297,43,4,144,169,297,555,1028,1680,1961,297-43-4-144-169,297-555-1028-1680-1961
7623,66978309,23,44,477,98,85,23,556,1501,1634,1877,23-44-477-98-85,23-556-1501-1634-1877
7624,66993530,216,24,35,75,219,216,536,1059,1611,2011,216-24-35-75-219,216-536-1059-1611-2011
7625,66995741,487,446,184,59,190,487,958,1208,1595,1982,487-446-184-59-190,487-958-1208-1595-1982
7626,66999541,305,382,316,125,152,305,894,1340,1661,1944,305-382-316-125-152,305-894-1340-1661-1944
7627,67002153,2,87,159,107,251,2,599,1183,1643,2043,2-87-159-107-251,2-599-1183-1643-2043
7628,67015385,393,272,84,11,151,393,784,1108,1547,1943,393-272-84-11-151,393-784-1108-1547-1943
7629,67015748,319,266,38,23,238,319,778,1062,1559,2030,319-266-38-23-238,319-778-1062-1559-2030
7630,67017530,319,338,188,109,238,319,850,1212,1645,2030,319-338-188-109-238,319-850-1212-1645-2030
7631,67025996,11,486,28,119,151,11,998,1052,1655,1943,11-486-28-119-151,11-998-1052-1655-1943
7632,67028453,193,144,302,101,237,193,656,1326,1637,2029,193-144-302-101-237,193-656-1326-1637-2029
7633,67029042,193,350,23,56,24,193,862,1047,1592,1816,193-350-23-56-24,193-862-1047-1592-1816
7634,67042038,388,381,155,2,40,388,893,1179,1538,1832,388-381-155-2-40,388-893-1179-1538-1832
7635,67042916,122,13,273,160,135,122,525,1297,1696,1927,122-13-273-160-135,122-525-1297-1696-1927
7636,67046745,22,451,455,209,151,22,963,1479,1745,1943,22-451-455-209-151,22-963-1479-1745-1943
7637,67050253,433,174,371,63,223,433,686,1395,1599,2015,433-174-371-63-223,433-686-1395-1599-2015
7638,67051805,493,44,174,116,241,493,556,1198,1652,2033,493-44-174-116-241,493-556-1198-1652-2033
7639,67055905,75,35,283,85,244,75,547,1307,1621,2036,75-35-283-85-244,75-547-1307-1621-2036
7640,67057266,36,370,193,26,1,36,882,1217,1562,1793,36-370-193-26-1,36-882-1217-1562-1793
7641,67058032,36,370,146,198,1,36,882,1170,1734,1793,36-370-146-198-1,36-882-1170-1734-1793
7642,67066837,301,123,163,72,161,301,635,1187,1608,1953,301-123-163-72-161,301-635-1187-1608-1953
7643,67070565,474,179,448,245,103,474,691,1472,1781,1895,474-179-448-245-103,474-691-1472-1781-1895
7644,67072522,301,71,497,199,18,301,583,1521,1735,1810,301-71-497-199-18,301-583-1521-1735-1810
7645,67096149,227,66,18,227,4,227,578,1042,1763,1796,227-66-18-227-4,227-578-1042-1763-1796
7646,67103578,477,296,356,135,156,477,808,1380,1671,1948,477-296-356-135-156,477-808-1380-1671-1948
7647,67106269,405,109,261,47,255,405,621,1285,1583,2047,405-109-261-47-255,405-621-1285-1583-2047
7648,67108470,510,390,466,38,188,510,902,1490,1574,1980,510-390-466-38-188,510-902-1490-1574-1980
7649,67109564,301,123,195,116,40,301,635,1219,1652,1832,301-123-195-116-40,301-635-1219-1652-1832
7650,67114102,341,462,511,213,142,341,974,1535,1749,1934,341-462-511-213-142,341-974-1535-1749-1934
7651,67115016,341,154,504,56,159,341,666,1528,1592,1951,341-154-504-56-159,341-666-1528-1592-1951
7652,67116010,405,421,295,86,78,405,933,1319,1622,1870,405-421-295-86-78,405-933-1319-1622-1870
7653,67116623,227,363,92,97,71,227,875,1116,1633,1863,227-363-92-97-71,227-875-1116-1633-1863
7654,67119623,368,58,79,218,74,368,570,1103,1754,1866,368-58-79-218-74,368-570-1103-1754-1866
7655,67134855,122,418,263,115,50,122,930,1287,1651,1842,122-418-263-115-50,122-930-1287-1651-1842
7656,67140465,400,426,291,248,26,400,938,1315,1784,1818,400-426-291-248-26,400-938-1315-1784-1818
7657,67141785,377,19,389,142,96,377,531,1413,1678,1888,377-19-389-142-96,377-531-1413-1678-1888
7658,67163595,301,123,97,179,55,301,635,1121,1715,1847,301-123-97-179-55,301-635-1121-1715-1847
7659,67168627,352,146,215,123,71,352,658,1239,1659,1863,352-146-215-123-71,352-658-1239-1659-1863
7660,67173695,344,473,53,214,108,344,985,1077,1750,1900,344-473-53-214-108,344-985-1077-1750-1900
7661,67183445,233,433,381,34,183,233,945,1405,1570,1975,233-433-381-34-183,233-945-1405-1570-1975
7662,67183529,203,225,507,216,205,203,737,1531,1752,1997,203-225-507-216-205,203-737-1531-1752-1997
7663,67191679,239,297,165,40,125,239,809,1189,1576,1917,239-297-165-40-125,239-809-1189-1576-1917
7664,67194725,506,375,175,216,193,506,887,1199,1752,1985,506-375-175-216-193,506-887-1199-1752-1985
7665,67202242,193,431,313,4,18,193,943,1337,1540,1810,193-431-313-4-18,193-943-1337-1540-1810
7666,67227463,20,396,158,215,129,20,908,1182,1751,1921,20-396-158-215-129,20-908-1182-1751-1921
7667,67240938,219,295,473,147,124,219,807,1497,1683,1916,219-295-473-147-124,219-807-1497-1683-1916
7668,67250556,172,489,62,149,213,172,1001,1086,1685,2005,172-489-62-149-213,172-1001-1086-1685-2005
7669,67263437,396,378,200,190,247,396,890,1224,1726,2039,396-378-200-190-247,396-890-1224-1726-2039
7670,67282456,127,130,216,240,1,127,642,1240,1776,1793,127-130-216-240-1,127-642-1240-1776-1793
7671,67295187,127,293,215,240,69,127,805,1239,1776,1861,127-293-215-240-69,127-805-1239-1776-1861
7672,67302363,127,293,328,235,62,127,805,1352,1771,1854,127-293-328-235-62,127-805-1352-1771-1854
7673,67306658,127,293,328,177,62,127,805,1352,1713,1854,127-293-328-177-62,127-805-1352-1713-1854
7674,67336571,82,448,157,87,55,82,960,1181,1623,1847,82-448-157-87-55,82-960-1181-1623-1847
7675,67350640,412,177,35,20,78,412,689,1059,1556,1870,412-177-35-20-78,412-689-1059-1556-1870
7676,67360193,437,149,459,3,37,437,661,1483,1539,1829,437-149-459-3-37,437-661-1483-1539-1829
7677,67366520,309,375,302,93,221,309,887,1326,1629,2013,309-375-302-93-221,309-887-1326-1629-2013
7678,67373317,41,386,135,54,173,41,898,1159,1590,1965,41-386-135-54-173,41-898-1159-1590-1965
7679,67375254,417,242,163,117,237,417,754,1187,1653,2029,417-242-163-117-237,417-754-1187-1653-2029
7680,67377449,334,292,251,27,152,334,804,1275,1563,1944,334-292-251-27-152,334-804-1275-1563-1944
7681,67379864,204,80,101,178,29,204,592,1125,1714,1821,204-80-101-178-29,204-592-1125-1714-1821
7682,67402600,411,202,457,144,172,411,714,1481,1680,1964,411-202-457-144-172,411-714-1481-1680-1964
7683,67423686,116,275,394,165,42,116,787,1418,1701,1834,116-275-394-165-42,116-787-1418-1701-1834
7684,67425762,364,214,303,79,144,364,726,1327,1615,1936,364-214-303-79-144,364-726-1327-1615-1936
7685,67426380,153,418,156,66,117,153,930,1180,1602,1909,153-418-156-66-117,153-930-1180-1602-1909
7686,67433064,16,373,472,138,124,16,885,1496,1674,1916,16-373-472-138-124,16-885-1496-1674-1916
7687,67449481,0,224,289,6,220,0,736,1313,1542,2012,0-224-289-6-220,0-736-1313-1542-2012
7688,67464691,13,267,316,221,73,13,779,1340,1757,1865,13-267-316-221-73,13-779-1340-1757-1865
7689,67465332,0,508,153,126,18,0,1020,1177,1662,1810,0-508-153-126-18,0-1020-1177-1662-1810
7690,67470814,13,267,490,105,73,13,779,1514,1641,1865,13-267-490-105-73,13-779-1514-1641-1865
7691,67471859,256,248,206,237,181,256,760,1230,1773,1973,256-248-206-237-181,256-760-1230-1773-1973
7692,67472359,155,114,170,111,61,155,626,1194,1647,1853,155-114-170-111-61,155-626-1194-1647-1853
7693,67474115,487,454,299,179,223,487,966,1323,1715,2015,487-454-299-179-223,487-966-1323-1715-2015
7694,67479847,288,7,371,154,0,288,519,1395,1690,1792,288-7-371-154-0,288-519-1395-1690-1792
7695,67485654,288,145,252,193,229,288,657,1276,1729,2021,288-145-252-193-229,288-657-1276-1729-2021
7696,67493502,182,310,57,189,202,182,822,1081,1725,1994,182-310-57-189-202,182-822-1081-1725-1994
7697,67494743,302,492,437,112,118,302,1004,1461,1648,1910,302-492-437-112-118,302-1004-1461-1648-1910
7698,67495900,44,469,321,53,176,44,981,1345,1589,1968,44-469-321-53-176,44-981-1345-1589-1968
7699,67495937,404,316,153,165,211,404,828,1177,1701,2003,404-316-153-165-211,404-828-1177-1701-2003
7700,67496173,445,379,331,210,216,445,891,1355,1746,2008,445-379-331-210-216,445-891-1355-1746-2008
7701,67505498,69,237,379,6,72,69,749,1403,1542,1864,69-237-379-6-72,69-749-1403-1542-1864
7702,67516742,108,133,8,144,175,108,645,1032,1680,1967,108-133-8-144-175,108-645-1032-1680-1967
7703,67522127,303,463,32,223,34,303,975,1056,1759,1826,303-463-32-223-34,303-975-1056-1759-1826
7704,67528385,419,375,294,29,87,419,887,1318,1565,1879,419-375-294-29-87,419-887-1318-1565-1879
7705,67533454,44,344,220,137,255,44,856,1244,1673,2047,44-344-220-137-255,44-856-1244-1673-2047
7706,67533551,248,484,392,67,134,248,996,1416,1603,1926,248-484-392-67-134,248-996-1416-1603-1926
7707,67536446,398,389,61,6,48,398,901,1085,1542,1840,398-389-61-6-48,398-901-1085-1542-1840
7708,67542597,224,51,99,43,32,224,563,1123,1579,1824,224-51-99-43-32,224-563-1123-1579-1824
7709,67552162,118,368,483,238,244,118,880,1507,1774,2036,118-368-483-238-244,118-880-1507-1774-2036
7710,67552169,44,46,232,220,182,44,558,1256,1756,1974,44-46-232-220-182,44-558-1256-1756-1974
7711,67552183,26,52,355,181,226,26,564,1379,1717,2018,26-52-355-181-226,26-564-1379-1717-2018
7712,67556361,452,141,116,21,75,452,653,1140,1557,1867,452-141-116-21-75,452-653-1140-1557-1867
7713,67559041,444,295,185,161,31,444,807,1209,1697,1823,444-295-185-161-31,444-807-1209-1697-1823
7714,67562806,394,293,217,164,152,394,805,1241,1700,1944,394-293-217-164-152,394-805-1241-1700-1944
7715,67568471,40,114,354,216,125,40,626,1378,1752,1917,40-114-354-216-125,40-626-1378-1752-1917
7716,67569009,248,295,34,173,62,248,807,1058,1709,1854,248-295-34-173-62,248-807-1058-1709-1854
7717,67574625,467,268,84,102,45,467,780,1108,1638,1837,467-268-84-102-45,467-780-1108-1638-1837
7718,67576694,405,221,281,176,61,405,733,1305,1712,1853,405-221-281-176-61,405-733-1305-1712-1853
7719,67594633,179,267,427,5,143,179,779,1451,1541,1935,179-267-427-5-143,179-779-1451-1541-1935
7720,67604388,103,287,124,177,165,103,799,1148,1713,1957,103-287-124-177-165,103-799-1148-1713-1957
7721,67615517,505,270,328,248,18,505,782,1352,1784,1810,505-270-328-248-18,505-782-1352-1784-1810
